Id,Name,Country,City,Address,Latitude,Longitude
3272765079553,Hotel Stendhal Place Vend me Paris MGallery by Sofitel,FR,Paris,22 Rue Danielle Casanova 1st arr 75002 Paris France,48.8681455,2.3313064
3281355014147,NH Barcelona Stadium,ES,Barcelona,Travessera de les Corts 150 152 Les Corts 08028 Barcelona Spain,41.3812574,2.1269078
3289944948740,Victoire Germain,FR,Paris,9 rue Gr goire de Tours 6th arr 75006 Paris France,48.853299,2.337993
3298534883331,H tel Amastan Paris,FR,Paris,34 rue Jean Mermoz 8th arr 75008 Paris France,48.8716831,2.3123759
3307124817922,H tel La Comtesse by Elegancia,FR,Paris,29 Avenue De Tourville 7th arr 75007 Paris France,48.853865,2.3072019
3315714752516,The Corner Hotel,ES,Barcelona,Mallorca 178 Eixample 08036 Barcelona Spain,41.3890578,2.1565948
3324304687107,The Cavendish London,GB,London,81 Jermyn Street Westminster Borough London SW1Y 6JF United Kingdom,51.5077459,-0.1378733
3324304687112,Hotel Capitol Milano,IT,Milan,Via Cimarosa 6 Fiera Milano City 20144 Milan Italy,45.4661781,9.1588367
3324304687115,Hotel Kaiserin Elisabeth,AT,Vienna,Weihburggasse 3 01 Innere Stadt 1010 Vienna Austria,48.2072348,16.372238
3332894621700,Four Seasons Hotel London at Park Lane,GB,London,Hamilton Place Park Lane Westminster Borough London W1J 7DR United Kingdom,51.504439,-0.149911
3341484556290,Col n Hotel Barcelona,ES,Barcelona,Avinguda Catedral 7 Ciutat Vella 08002 Barcelona Spain,41.3849613,2.1756666
3341484556291,Thistle Euston,GB,Fitzrovia,Cardington Street Euston Camden London NW1 2LP United Kingdom,51.5291423,-0.1372782
3350074490883,H tel Arvor Saint Georges,FR,Paris,8 rue Laferriere 9th arr 75009 Paris France,48.8785454,2.3384866
3358664425474,Hotel La Place,GB,London,17 Nottingham Place Westminster Borough London W1U 5LG United Kingdom,51.5215257,-0.1533039
3358664425479,H10 Urquinaona Plaza,ES,Barcelona,Pla a Urquinaona 2 Eixample 08010 Barcelona Spain,41.3892128,2.1726015
3367254360067,Hilton London Wembley,GB,London,Lakeside Way Brent London HA9 0BU United Kingdom,51.5576962,-0.2835263
3375844294660,Villa d Estr es,FR,Paris,17 rue g t le coeur 6th arr 75006 Paris France,48.8535089,2.3425787
3375844294665,Abba Sants,ES,Barcelona,Numancia 32 Sants Montju c 08029 Barcelona Spain,41.3825777,2.1400103
3384434229251,Holiday Inn Amsterdam Arena Towers,NL,Amsterdam Zuidoost,Hoogoorddreef 66 Zuidoost 1101 BE Amsterdam Netherlands,52.3096835,4.9422614
3384434229256,Good Hotel London,GB,London,Western Gateway Newham London E16 1FA United Kingdom,51.5084195,0.0253216
3393024163844,Renaissance Paris Republique Hotel Spa,FR,Paris,40 Rue Rene Boulanger 10th arr 75010 Paris France,48.8687804,2.3610196
3393024163851,Hotel Magna Pars Small Luxury Hotels of the World,IT,Milan,Via Forcella 6 Navigli 20144 Milan Italy,45.4524879,9.1669784
3401614098434,Rocco Forte Brown s Hotel,GB,London,33 Albemarle Street Mayfair Westminster Borough London W1S 4BP United Kingdom,51.5090558,-0.1421661
3401614098439,Hotel Spadari Al Duomo,IT,Milan,Via Spadari 11 Milan City Center 20123 Milan Italy,45.463579,9.1869092
3410204033028,Amba Hotel Marble Arch,GB,London,Bryanston Street Marble Arch Westminster Borough London W1H 7EH United Kingdom,51.5144004,-0.1565506
3418793967620,Hotel Am Konzerthaus Vienna MGallery by Sofitel,AT,Vienna,Am Heumarkt 35 37 03 Landstra e 1030 Vienna Austria,48.1996129,16.3773546
3418793967626,The College Hotel,NL,Amsterdam,Roelof Hartstraat 1 Oud Zuid 1071 VE Amsterdam Netherlands,52.3527675,4.88373
3427383902211,Hampshire Hotel Amsterdam American,NL,Amsterdam,Leidsekade 97 Amsterdam City Center 1017 PN Amsterdam Netherlands,52.363889,4.881302
